userId,movieId,rating,timestamp,title,genres
658,1221,5.0,2000-04-24 18:50:13,"Godfather: Part II, The (1974)",Crime|Drama
659,1221,3.0,2014-03-12 17:22:44,"Godfather: Part II, The (1974)",Crime|Drama
666,1221,2.0,2002-05-13 08:43:18,"Godfather: Part II, The (1974)",Crime|Drama
668,1221,4.5,2005-01-30 00:17:39,"Godfather: Part II, The (1974)",Crime|Drama
1,1222,5.0,2008-08-05 00:53:45,Full Metal Jacket (1987),Drama|War
7,1222,5.0,2011-11-23 15:51:19,Full Metal Jacket (1987),Drama|War
18,1222,3.0,2005-02-13 12:14:25,Full Metal Jacket (1987),Drama|War
28,1222,2.0,1998-01-06 15:19:24,Full Metal Jacket (1987),Drama|War
29,1222,3.0,1997-06-07 14:46:03,Full Metal Jacket (1987),Drama|War
32,1222,4.0,1998-08-22 13:54:49,Full Metal Jacket (1987),Drama|War
56,1222,5.0,2001-12-06 22:14:30,Full Metal Jacket (1987),Drama|War
57,1222,4.5,2011-05-15 22:17:51,Full Metal Jacket (1987),Drama|War
61,1222,4.0,2003-07-22 00:35:02,Full Metal Jacket (1987),Drama|War
62,1222,4.0,2010-03-16 23:12:54,Full Metal Jacket (1987),Drama|War
63,1222,4.0,2011-03-07 05:54:09,Full Metal Jacket (1987),Drama|War
69,1222,5.0,2005-07-11 17:54:32,Full Metal Jacket (1987),Drama|War
76,1222,4.5,2014-11-21 23:35:33,Full Metal Jacket (1987),Drama|War
79,1222,3.5,2008-11-21 04:47:02,Full Metal Jacket (1987),Drama|War
88,1222,5.0,2002-12-19 05:22:29,Full Metal Jacket (1987),Drama|War
101,1222,4.0,2010-07-11 22:06:18,Full Metal Jacket (1987),Drama|War
108,1222,4.0,1999-12-12 01:44:27,Full Metal Jacket (1987),Drama|War
109,1222,5.0,1999-02-10 08:15:11,Full Metal Jacket (1987),Drama|War
110,1222,5.0,2001-06-11 08:54:51,Full Metal Jacket (1987),Drama|War
119,1222,5.0,2008-03-03 22:21:27,Full Metal Jacket (1987),Drama|War
124,1222,4.0,2002-01-19 22:02:45,Full Metal Jacket (1987),Drama|War
128,1222,4.0,2009-12-30 07:55:29,Full Metal Jacket (1987),Drama|War
130,1222,4.0,1999-11-06 10:05:27,Full Metal Jacket (1987),Drama|War
157,1222,4.0,1999-01-18 15:30:39,Full Metal Jacket (1987),Drama|War
158,1222,4.0,2009-04-30 03:09:15,Full Metal Jacket (1987),Drama|War
160,1222,4.0,1998-08-09 20:56:20,Full Metal Jacket (1987),Drama|War
163,1222,4.0,2007-01-11 14:39:15,Full Metal Jacket (1987),Drama|War
164,1222,4.5,2015-08-30 20:01:32,Full Metal Jacket (1987),Drama|War
169,1222,3.0,1997-01-25 06:59:45,Full Metal Jacket (1987),Drama|War
177,1222,3.5,2004-01-14 01:27:04,Full Metal Jacket (1987),Drama|War
179,1222,1.5,2003-06-27 07:22:01,Full Metal Jacket (1987),Drama|War
183,1222,2.0,2013-10-16 20:26:41,Full Metal Jacket (1987),Drama|War
195,1222,4.0,2009-08-14 09:15:34,Full Metal Jacket (1987),Drama|War
203,1222,5.0,2000-04-07 18:41:42,Full Metal Jacket (1987),Drama|War
213,1222,4.0,2005-03-22 14:32:36,Full Metal Jacket (1987),Drama|War
220,1222,4.0,2005-03-22 13:35:21,Full Metal Jacket (1987),Drama|War
224,1222,3.5,2014-01-19 22:21:06,Full Metal Jacket (1987),Drama|War
228,1222,5.0,2005-08-17 11:31:46,Full Metal Jacket (1987),Drama|War
234,1222,4.0,1998-08-01 00:41:51,Full Metal Jacket (1987),Drama|War
238,1222,4.0,2004-04-16 21:50:26,Full Metal Jacket (1987),Drama|War
242,1222,3.0,1999-12-20 05:51:05,Full Metal Jacket (1987),Drama|War
261,1222,4.0,2006-01-24 14:24:11,Full Metal Jacket (1987),Drama|War
265,1222,4.0,2000-11-20 16:12:36,Full Metal Jacket (1987),Drama|War
267,1222,5.0,2000-09-15 03:48:06,Full Metal Jacket (1987),Drama|War
273,1222,3.0,2008-11-28 13:46:56,Full Metal Jacket (1987),Drama|War
274,1222,5.0,1998-04-17 08:35:52,Full Metal Jacket (1987),Drama|War
278,1222,5.0,2012-07-04 02:08:34,Full Metal Jacket (1987),Drama|War
281,1222,4.0,2001-06-12 07:35:44,Full Metal Jacket (1987),Drama|War
283,1222,3.0,1997-07-07 08:55:43,Full Metal Jacket (1987),Drama|War
294,1222,5.0,2001-10-02 01:23:49,Full Metal Jacket (1987),Drama|War
296,1222,3.5,2004-05-29 02:41:43,Full Metal Jacket (1987),Drama|War
303,1222,4.0,2000-12-21 15:44:41,Full Metal Jacket (1987),Drama|War
310,1222,4.0,2005-08-16 11:16:12,Full Metal Jacket (1987),Drama|War
347,1222,4.0,2010-05-27 17:33:44,Full Metal Jacket (1987),Drama|War
354,1222,4.0,2002-04-03 14:24:22,Full Metal Jacket (1987),Drama|War
375,1222,5.0,2003-02-25 17:36:05,Full Metal Jacket (1987),Drama|War
376,1222,4.0,1999-11-09 23:06:31,Full Metal Jacket (1987),Drama|War
380,1222,4.0,2002-05-01 18:39:15,Full Metal Jacket (1987),Drama|War
387,1222,4.0,2013-09-01 19:39:03,Full Metal Jacket (1987),Drama|War
399,1222,5.0,1999-12-14 06:16:51,Full Metal Jacket (1987),Drama|War
402,1222,4.5,2007-02-24 22:32:46,Full Metal Jacket (1987),Drama|War
403,1222,4.0,2008-10-20 17:58:45,Full Metal Jacket (1987),Drama|War
409,1222,5.0,2010-12-17 18:43:46,Full Metal Jacket (1987),Drama|War
410,1222,5.0,2006-04-27 20:00:43,Full Metal Jacket (1987),Drama|War
418,1222,3.5,2004-11-09 20:09:31,Full Metal Jacket (1987),Drama|War
425,1222,4.5,2004-02-22 09:34:05,Full Metal Jacket (1987),Drama|War
434,1222,4.0,2009-05-05 03:10:00,Full Metal Jacket (1987),Drama|War
451,1222,5.0,2005-10-28 04:14:12,Full Metal Jacket (1987),Drama|War
455,1222,5.0,2005-01-31 17:57:19,Full Metal Jacket (1987),Drama|War
458,1222,4.0,2000-12-02 04:07:08,Full Metal Jacket (1987),Drama|War
461,1222,5.0,2007-05-22 17:22:30,Full Metal Jacket (1987),Drama|War
469,1222,4.0,1997-06-05 17:57:58,Full Metal Jacket (1987),Drama|War
493,1222,4.0,2008-08-10 01:56:56,Full Metal Jacket (1987),Drama|War
495,1222,3.0,2001-06-29 17:55:56,Full Metal Jacket (1987),Drama|War
499,1222,4.5,2010-07-05 00:10:57,Full Metal Jacket (1987),Drama|War
506,1222,4.0,2007-03-30 08:38:51,Full Metal Jacket (1987),Drama|War
512,1222,3.5,2009-10-01 22:10:01,Full Metal Jacket (1987),Drama|War
516,1222,4.0,2001-09-26 02:42:02,Full Metal Jacket (1987),Drama|War
521,1222,4.0,2012-10-24 14:18:56,Full Metal Jacket (1987),Drama|War
528,1222,4.0,2009-09-11 06:25:06,Full Metal Jacket (1987),Drama|War
537,1222,4.0,2012-12-25 00:48:30,Full Metal Jacket (1987),Drama|War
541,1222,5.0,2001-10-31 05:05:03,Full Metal Jacket (1987),Drama|War
542,1222,2.5,2011-04-24 21:00:05,Full Metal Jacket (1987),Drama|War
549,1222,4.5,2008-08-24 03:28:15,Full Metal Jacket (1987),Drama|War
550,1222,5.0,2015-03-05 18:07:31,Full Metal Jacket (1987),Drama|War
561,1222,4.0,2000-01-16 05:24:30,Full Metal Jacket (1987),Drama|War
567,1222,4.5,2005-10-17 04:13:43,Full Metal Jacket (1987),Drama|War
568,1222,4.5,2006-03-19 17:34:10,Full Metal Jacket (1987),Drama|War
569,1222,5.0,2009-06-26 01:56:58,Full Metal Jacket (1987),Drama|War
574,1222,4.0,2009-11-07 00:33:58,Full Metal Jacket (1987),Drama|War
575,1222,3.0,1999-10-14 18:35:45,Full Metal Jacket (1987),Drama|War
583,1222,5.0,2001-01-03 07:13:23,Full Metal Jacket (1987),Drama|War
586,1222,4.5,2014-04-09 18:58:52,Full Metal Jacket (1987),Drama|War
590,1222,3.5,2009-05-27 11:33:53,Full Metal Jacket (1987),Drama|War
591,1222,4.5,2010-08-15 14:46:12,Full Metal Jacket (1987),Drama|War
597,1222,3.0,2000-08-02 02:13:58,Full Metal Jacket (1987),Drama|War
600,1222,4.0,2002-04-13 04:46:09,Full Metal Jacket (1987),Drama|War
602,1222,4.5,2005-01-11 13:46:39,Full Metal Jacket (1987),Drama|War
603,1222,5.0,1997-04-08 11:31:24,Full Metal Jacket (1987),Drama|War
607,1222,5.0,2000-12-27 17:47:43,Full Metal Jacket (1987),Drama|War
611,1222,5.0,2013-05-09 19:05:08,Full Metal Jacket (1987),Drama|War
614,1222,4.0,2014-11-04 05:42:01,Full Metal Jacket (1987),Drama|War
615,1222,4.0,2000-04-07 17:06:16,Full Metal Jacket (1987),Drama|War
627,1222,4.5,2009-03-24 22:54:19,Full Metal Jacket (1987),Drama|War
628,1222,4.5,2005-04-02 18:54:27,Full Metal Jacket (1987),Drama|War
633,1222,4.0,2006-02-17 05:08:11,Full Metal Jacket (1987),Drama|War
643,1222,5.0,2011-03-18 10:06:38,Full Metal Jacket (1987),Drama|War
655,1222,3.5,2009-11-08 02:00:27,Full Metal Jacket (1987),Drama|War
659,1222,3.0,2014-03-12 17:28:48,Full Metal Jacket (1987),Drama|War
666,1222,5.0,2002-05-13 08:54:00,Full Metal Jacket (1987),Drama|War
668,1222,3.0,2002-07-05 09:15:17,Full Metal Jacket (1987),Drama|War
1,1258,4.5,2008-08-05 00:54:38,"Shining, The (1980)",Horror
7,1258,4.0,2011-11-23 15:50:38,"Shining, The (1980)",Horror
12,1258,2.5,2006-04-07 07:51:46,"Shining, The (1980)",Horror
15,1258,5.0,2015-11-14 05:32:00,"Shining, The (1980)",Horror
17,1258,3.5,2012-10-14 09:26:40,"Shining, The (1980)",Horror
28,1258,4.0,1998-01-06 15:35:18,"Shining, The (1980)",Horror
32,1258,4.0,1998-08-22 13:53:26,"Shining, The (1980)",Horror
38,1258,4.5,2016-01-02 03:14:24,"Shining, The (1980)",Horror
41,1258,2.0,2003-10-26 00:56:04,"Shining, The (1980)",Horror
44,1258,3.0,2008-10-29 00:27:48,"Shining, The (1980)",Horror
61,1258,4.0,2003-07-22 00:17:44,"Shining, The (1980)",Horror
62,1258,4.5,2010-03-16 23:07:55,"Shining, The (1980)",Horror
69,1258,4.0,2005-07-11 17:56:47,"Shining, The (1980)",Horror
71,1258,4.5,2003-09-16 21:37:48,"Shining, The (1980)",Horror
77,1258,4.5,2004-05-20 19:15:17,"Shining, The (1980)",Horror
88,1258,5.0,2002-12-20 02:57:51,"Shining, The (1980)",Horror
94,1258,5.0,2007-01-20 05:52:59,"Shining, The (1980)",Horror
107,1258,5.0,2000-05-12 18:34:02,"Shining, The (1980)",Horror
110,1258,4.0,2001-06-11 08:55:31,"Shining, The (1980)",Horror
118,1258,1.0,2003-02-11 23:21:56,"Shining, The (1980)",Horror
124,1258,5.0,2002-01-19 22:02:23,"Shining, The (1980)",Horror
128,1258,4.5,2009-12-29 23:17:58,"Shining, The (1980)",Horror
130,1258,3.0,2001-08-01 00:47:43,"Shining, The (1980)",Horror
133,1258,3.0,1997-01-02 10:40:00,"Shining, The (1980)",Horror
135,1258,4.0,1998-04-04 01:59:50,"Shining, The (1980)",Horror
137,1258,3.5,2008-10-08 23:59:45,"Shining, The (1980)",Horror
146,1258,5.0,1999-12-11 15:48:26,"Shining, The (1980)",Horror
147,1258,5.0,2001-04-01 07:52:19,"Shining, The (1980)",Horror
158,1258,4.0,2009-07-10 23:43:10,"Shining, The (1980)",Horror
160,1258,5.0,1998-08-09 21:08:01,"Shining, The (1980)",Horror
163,1258,4.0,2007-01-11 14:55:47,"Shining, The (1980)",Horror
169,1258,2.0,1997-01-23 06:50:05,"Shining, The (1980)",Horror
174,1258,5.0,2010-06-16 03:24:17,"Shining, The (1980)",Horror
179,1258,3.0,2004-07-09 11:11:45,"Shining, The (1980)",Horror
184,1258,4.5,2006-05-25 08:52:59,"Shining, The (1980)",Horror
188,1258,5.0,1997-11-09 18:16:56,"Shining, The (1980)",Horror
189,1258,5.0,2007-01-28 23:15:53,"Shining, The (1980)",Horror
192,1258,2.0,2006-11-13 23:35:30,"Shining, The (1980)",Horror
195,1258,2.5,2009-08-20 21:28:38,"Shining, The (1980)",Horror
198,1258,4.0,2000-05-18 22:17:58,"Shining, The (1980)",Horror
207,1258,3.0,2001-06-10 18:18:11,"Shining, The (1980)",Horror
213,1258,3.5,2005-03-22 14:32:16,"Shining, The (1980)",Horror
220,1258,3.5,2005-03-25 13:33:12,"Shining, The (1980)",Horror
224,1258,4.0,2014-01-18 06:30:47,"Shining, The (1980)",Horror
228,1258,5.0,2005-08-17 11:34:36,"Shining, The (1980)",Horror
232,1258,4.0,2010-07-02 06:02:04,"Shining, The (1980)",Horror
236,1258,4.5,2005-06-28 17:49:23,"Shining, The (1980)",Horror
242,1258,5.0,1999-12-20 07:33:54,"Shining, The (1980)",Horror
250,1258,2.0,2005-01-31 08:29:17,"Shining, The (1980)",Horror
252,1258,3.0,2003-03-20 02:42:29,"Shining, The (1980)",Horror
255,1258,4.5,2007-03-20 20:03:53,"Shining, The (1980)",Horror
267,1258,5.0,2000-09-15 03:46:57,"Shining, The (1980)",Horror
279,1258,5.0,2000-08-05 18:27:55,"Shining, The (1980)",Horror
283,1258,3.0,1997-07-07 09:00:40,"Shining, The (1980)",Horror
286,1258,5.0,2015-07-22 20:23:58,"Shining, The (1980)",Horror
292,1258,4.5,2007-09-20 07:09:45,"Shining, The (1980)",Horror
299,1258,4.0,2010-11-22 17:46:49,"Shining, The (1980)",Horror
308,1258,4.0,2009-02-01 22:31:23,"Shining, The (1980)",Horror
310,1258,3.0,2004-08-18 20:43:54,"Shining, The (1980)",Horror
339,1258,3.5,2007-02-21 01:09:03,"Shining, The (1980)",Horror
352,1258,3.0,2001-11-23 23:27:12,"Shining, The (1980)",Horror
354,1258,3.0,2000-08-03 19:01:34,"Shining, The (1980)",Horror
358,1258,3.5,2014-08-16 11:33:05,"Shining, The (1980)",Horror
364,1258,3.0,2005-03-24 04:03:40,"Shining, The (1980)",Horror
376,1258,3.0,1999-11-09 22:49:00,"Shining, The (1980)",Horror
378,1258,4.0,2000-05-07 01:27:18,"Shining, The (1980)",Horror
383,1258,3.5,2008-06-23 08:42:02,"Shining, The (1980)",Horror
386,1258,4.5,2008-10-04 22:46:05,"Shining, The (1980)",Horror
397,1258,4.0,2001-01-13 17:56:48,"Shining, The (1980)",Horror
399,1258,5.0,1999-12-14 06:38:29,"Shining, The (1980)",Horror
402,1258,3.5,2007-02-24 19:59:05,"Shining, The (1980)",Horror
403,1258,4.0,2008-09-25 00:35:37,"Shining, The (1980)",Horror
405,1258,4.0,2011-01-31 02:29:33,"Shining, The (1980)",Horror
409,1258,5.0,2010-12-17 18:42:50,"Shining, The (1980)",Horror
425,1258,2.5,2004-02-22 18:51:01,"Shining, The (1980)",Horror
443,1258,4.0,1999-01-01 19:48:26,"Shining, The (1980)",Horror
451,1258,5.0,2005-10-28 10:17:35,"Shining, The (1980)",Horror
458,1258,4.0,2002-05-21 22:27:38,"Shining, The (1980)",Horror
461,1258,4.5,2007-10-22 14:34:45,"Shining, The (1980)",Horror
469,1258,5.0,1997-06-05 18:05:32,"Shining, The (1980)",Horror
471,1258,3.0,2000-10-29 01:15:29,"Shining, The (1980)",Horror
476,1258,3.5,2010-03-02 16:57:02,"Shining, The (1980)",Horror
493,1258,5.0,2008-08-10 01:01:28,"Shining, The (1980)",Horror
495,1258,4.0,2001-06-29 17:53:02,"Shining, The (1980)",Horror
521,1258,4.0,2012-10-24 14:20:47,"Shining, The (1980)",Horror
530,1258,2.0,1999-12-16 05:26:59,"Shining, The (1980)",Horror
541,1258,5.0,2001-10-31 05:44:23,"Shining, The (1980)",Horror
542,1258,3.0,2011-04-24 20:46:41,"Shining, The (1980)",Horror
543,1258,5.0,2001-07-23 11:57:53,"Shining, The (1980)",Horror
544,1258,3.0,1999-12-12 21:56:27,"Shining, The (1980)",Horror
549,1258,4.0,2008-08-24 03:37:41,"Shining, The (1980)",Horror
560,1258,5.0,2003-10-30 20:15:33,"Shining, The (1980)",Horror
561,1258,5.0,2000-01-16 05:48:05,"Shining, The (1980)",Horror
563,1258,5.0,2005-03-30 18:06:44,"Shining, The (1980)",Horror
566,1258,5.0,2013-10-12 23:33:02,"Shining, The (1980)",Horror
567,1258,5.0,2005-10-17 04:12:11,"Shining, The (1980)",Horror
569,1258,4.5,2009-06-26 01:25:06,"Shining, The (1980)",Horror
575,1258,3.0,1999-10-14 18:34:30,"Shining, The (1980)",Horror
584,1258,5.0,1999-12-15 16:42:48,"Shining, The (1980)",Horror
586,1258,4.0,2014-04-09 19:01:47,"Shining, The (1980)",Horror
590,1258,3.5,2009-05-27 11:36:25,"Shining, The (1980)",Horror
599,1258,4.0,2015-02-24 20:55:33,"Shining, The (1980)",Horror
603,1258,5.0,1997-03-05 13:27:19,"Shining, The (1980)",Horror
605,1258,3.0,2000-04-10 14:19:29,"Shining, The (1980)",Horror
607,1258,5.0,2000-11-20 08:08:26,"Shining, The (1980)",Horror
611,1258,4.0,2013-05-09 19:09:20,"Shining, The (1980)",Horror
627,1258,4.0,2009-03-24 22:47:59,"Shining, The (1980)",Horror
628,1258,4.5,2005-04-02 20:32:48,"Shining, The (1980)",Horror
633,1258,4.0,2006-02-17 05:08:17,"Shining, The (1980)",Horror
650,1258,5.0,2000-08-05 19:08:41,"Shining, The (1980)",Horror
666,1258,5.0,2002-05-13 08:58:32,"Shining, The (1980)",Horror
668,1258,4.0,2002-07-05 06:41:16,"Shining, The (1980)",Horror
1,1265,3.0,2008-08-05 00:45:07,Groundhog Day (1993),Comedy|Fantasy|Romance
17,1265,4.5,2009-03-16 16:56:01,Groundhog Day (1993),Comedy|Fantasy|Romance
25,1265,4.0,1999-01-18 12:49:27,Groundhog Day (1993),Comedy|Fantasy|Romance
27,1265,5.0,1999-12-26 18:47:58,Groundhog Day (1993),Comedy|Fantasy|Romance
28,1265,4.0,1998-01-06 15:31:04,Groundhog Day (1993),Comedy|Fantasy|Romance
29,1265,4.0,1996-11-02 14:07:29,Groundhog Day (1993),Comedy|Fantasy|Romance
30,1265,3.5,2010-12-18 16:36:10,Groundhog Day (1993),Comedy|Fantasy|Romance
32,1265,4.0,1998-08-26 00:59:11,Groundhog Day (1993),Comedy|Fantasy|Romance
41,1265,4.5,2003-10-26 01:32:19,Groundhog Day (1993),Comedy|Fantasy|Romance
44,1265,3.0,2008-10-29 00:25:06,Groundhog Day (1993),Comedy|Fantasy|Romance
52,1265,4.0,2015-09-09 15:00:55,Groundhog Day (1993),Comedy|Fantasy|Romance
60,1265,4.5,2006-11-07 23:30:20,Groundhog Day (1993),Comedy|Fantasy|Romance
62,1265,3.5,2010-03-16 23:02:18,Groundhog Day (1993),Comedy|Fantasy|Romance
63,1265,5.0,2011-03-08 21:22:14,Groundhog Day (1993),Comedy|Fantasy|Romance
66,1265,4.0,2000-06-22 15:18:03,Groundhog Day (1993),Comedy|Fantasy|Romance
69,1265,4.0,2005-07-11 13:30:54,Groundhog Day (1993),Comedy|Fantasy|Romance
78,1265,5.0,2015-01-30 21:46:00,Groundhog Day (1993),Comedy|Fantasy|Romance
83,1265,3.5,2014-12-17 18:37:46,Groundhog Day (1993),Comedy|Fantasy|Romance
87,1265,3.5,2007-03-11 13:58:29,Groundhog Day (1993),Comedy|Fantasy|Romance
88,1265,5.0,2002-12-19 05:15:01,Groundhog Day (1993),Comedy|Fantasy|Romance
105,1265,3.0,1997-03-07 12:39:54,Groundhog Day (1993),Comedy|Fantasy|Romance
107,1265,5.0,2000-05-12 18:40:56,Groundhog Day (1993),Comedy|Fantasy|Romance
108,1265,1.0,1999-12-12 05:16:08,Groundhog Day (1993),Comedy|Fantasy|Romance
109,1265,5.0,1999-02-10 10:22:08,Groundhog Day (1993),Comedy|Fantasy|Romance
110,1265,4.0,2001-06-11 08:46:22,Groundhog Day (1993),Comedy|Fantasy|Romance
113,1265,4.5,2008-04-27 03:01:21,Groundhog Day (1993),Comedy|Fantasy|Romance
114,1265,5.0,2016-01-07 01:46:55,Groundhog Day (1993),Comedy|Fantasy|Romance
118,1265,3.0,2003-02-11 22:36:36,Groundhog Day (1993),Comedy|Fantasy|Romance
123,1265,3.5,2006-08-13 14:40:29,Groundhog Day (1993),Comedy|Fantasy|Romance
146,1265,3.0,1999-12-11 15:34:36,Groundhog Day (1993),Comedy|Fantasy|Romance
149,1265,5.0,1997-02-14 08:40:17,Groundhog Day (1993),Comedy|Fantasy|Romance
156,1265,3.0,1998-01-26 13:17:10,Groundhog Day (1993),Comedy|Fantasy|Romance
160,1265,4.0,1998-08-09 20:36:01,Groundhog Day (1993),Comedy|Fantasy|Romance
161,1265,4.0,2015-10-13 10:08:06,Groundhog Day (1993),Comedy|Fantasy|Romance
164,1265,5.0,2015-08-29 02:03:31,Groundhog Day (1993),Comedy|Fantasy|Romance
168,1265,4.0,2006-09-26 02:55:31,Groundhog Day (1993),Comedy|Fantasy|Romance
177,1265,4.5,2004-01-14 01:19:20,Groundhog Day (1993),Comedy|Fantasy|Romance
179,1265,3.0,2003-06-27 11:17:56,Groundhog Day (1993),Comedy|Fantasy|Romance
180,1265,3.5,2007-06-03 04:57:05,Groundhog Day (1993),Comedy|Fantasy|Romance
187,1265,4.0,1997-05-09 19:23:12,Groundhog Day (1993),Comedy|Fantasy|Romance
188,1265,3.0,1997-11-09 18:14:17,Groundhog Day (1993),Comedy|Fantasy|Romance
192,1265,4.0,2001-10-03 18:37:15,Groundhog Day (1993),Comedy|Fantasy|Romance
198,1265,4.0,2000-05-18 21:59:12,Groundhog Day (1993),Comedy|Fantasy|Romance
203,1265,5.0,2000-04-07 18:46:51,Groundhog Day (1993),Comedy|Fantasy|Romance
207,1265,4.0,2001-06-10 18:27:52,Groundhog Day (1993),Comedy|Fantasy|Romance
209,1265,3.0,2002-02-08 03:55:00,Groundhog Day (1993),Comedy|Fantasy|Romance
213,1265,5.0,2005-03-22 14:28:19,Groundhog Day (1993),Comedy|Fantasy|Romance
220,1265,4.0,2005-03-25 13:32:29,Groundhog Day (1993),Comedy|Fantasy|Romance
224,1265,4.5,2014-01-18 16:59:04,Groundhog Day (1993),Comedy|Fantasy|Romance
228,1265,4.0,2005-08-17 11:35:48,Groundhog Day (1993),Comedy|Fantasy|Romance
231,1265,5.0,2011-11-12 00:03:13,Groundhog Day (1993),Comedy|Fantasy|Romance
232,1265,4.0,2010-06-24 10:18:00,Groundhog Day (1993),Comedy|Fantasy|Romance
234,1265,4.0,1998-08-01 00:33:33,Groundhog Day (1993),Comedy|Fantasy|Romance
235,1265,4.0,2000-03-22 16:00:31,Groundhog Day (1993),Comedy|Fantasy|Romance
242,1265,4.0,1999-12-11 08:51:36,Groundhog Day (1993),Comedy|Fantasy|Romance
244,1265,5.0,2000-03-16 00:36:30,Groundhog Day (1993),Comedy|Fantasy|Romance
250,1265,4.5,2005-01-31 08:42:05,Groundhog Day (1993),Comedy|Fantasy|Romance
255,1265,4.5,2007-03-20 18:44:20,Groundhog Day (1993),Comedy|Fantasy|Romance
267,1265,4.0,2000-09-15 03:51:29,Groundhog Day (1993),Comedy|Fantasy|Romance
268,1265,3.5,2008-11-20 22:34:46,Groundhog Day (1993),Comedy|Fantasy|Romance
280,1265,4.0,1999-12-12 22:51:22,Groundhog Day (1993),Comedy|Fantasy|Romance
282,1265,5.0,2000-05-24 22:47:43,Groundhog Day (1993),Comedy|Fantasy|Romance
283,1265,3.0,1997-07-07 09:16:18,Groundhog Day (1993),Comedy|Fantasy|Romance
294,1265,5.0,2001-10-02 01:19:40,Groundhog Day (1993),Comedy|Fantasy|Romance
296,1265,4.0,2004-05-29 02:36:02,Groundhog Day (1993),Comedy|Fantasy|Romance
299,1265,4.0,2010-12-21 00:55:58,Groundhog Day (1993),Comedy|Fantasy|Romance
300,1265,4.0,1999-11-18 22:06:35,Groundhog Day (1993),Comedy|Fantasy|Romance
303,1265,4.0,2000-11-25 20:14:38,Groundhog Day (1993),Comedy|Fantasy|Romance
308,1265,3.0,2009-01-29 05:58:08,Groundhog Day (1993),Comedy|Fantasy|Romance
310,1265,4.5,2004-08-10 20:12:16,Groundhog Day (1993),Comedy|Fantasy|Romance
322,1265,4.0,2002-08-23 22:05:43,Groundhog Day (1993),Comedy|Fantasy|Romance
328,1265,3.5,2008-10-08 00:34:49,Groundhog Day (1993),Comedy|Fantasy|Romance
335,1265,5.0,2011-06-15 20:46:06,Groundhog Day (1993),Comedy|Fantasy|Romance
337,1265,5.0,2000-07-03 06:21:35,Groundhog Day (1993),Comedy|Fantasy|Romance
348,1265,4.0,2011-07-20 14:02:08,Groundhog Day (1993),Comedy|Fantasy|Romance
352,1265,5.0,2001-11-23 23:37:14,Groundhog Day (1993),Comedy|Fantasy|Romance
354,1265,5.0,2000-08-03 18:55:15,Groundhog Day (1993),Comedy|Fantasy|Romance
358,1265,5.0,2014-08-16 11:30:12,Groundhog Day (1993),Comedy|Fantasy|Romance
369,1265,4.0,2000-03-19 05:51:11,Groundhog Day (1993),Comedy|Fantasy|Romance
376,1265,4.0,1999-11-10 00:29:25,Groundhog Day (1993),Comedy|Fantasy|Romance
380,1265,4.0,2002-05-01 18:36:12,Groundhog Day (1993),Comedy|Fantasy|Romance
383,1265,4.0,2008-06-23 08:37:28,Groundhog Day (1993),Comedy|Fantasy|Romance
387,1265,3.5,2013-05-26 20:49:42,Groundhog Day (1993),Comedy|Fantasy|Romance
389,1265,4.5,2011-09-03 13:48:30,Groundhog Day (1993),Comedy|Fantasy|Romance
395,1265,4.0,2002-02-01 20:25:25,Groundhog Day (1993),Comedy|Fantasy|Romance
397,1265,3.0,2001-01-13 18:03:00,Groundhog Day (1993),Comedy|Fantasy|Romance
399,1265,4.0,1999-12-14 06:07:31,Groundhog Day (1993),Comedy|Fantasy|Romance
402,1265,3.5,2007-02-24 22:27:22,Groundhog Day (1993),Comedy|Fantasy|Romance
403,1265,3.0,2008-09-25 00:13:09,Groundhog Day (1993),Comedy|Fantasy|Romance
405,1265,4.5,2011-01-31 02:52:47,Groundhog Day (1993),Comedy|Fantasy|Romance
409,1265,4.0,2010-12-17 19:19:04,Groundhog Day (1993),Comedy|Fantasy|Romance
410,1265,4.0,2005-11-30 23:05:02,Groundhog Day (1993),Comedy|Fantasy|Romance
412,1265,4.5,2014-11-06 13:11:44,Groundhog Day (1993),Comedy|Fantasy|Romance
413,1265,4.0,2009-01-10 03:49:55,Groundhog Day (1993),Comedy|Fantasy|Romance
415,1265,4.0,2012-07-06 03:13:37,Groundhog Day (1993),Comedy|Fantasy|Romance
420,1265,5.0,2000-04-24 14:56:59,Groundhog Day (1993),Comedy|Fantasy|Romance
422,1265,2.5,2003-12-17 04:08:52,Groundhog Day (1993),Comedy|Fantasy|Romance
423,1265,3.5,2004-06-21 23:19:25,Groundhog Day (1993),Comedy|Fantasy|Romance
425,1265,3.0,2004-02-22 13:30:42,Groundhog Day (1993),Comedy|Fantasy|Romance
427,1265,4.5,2012-02-20 19:15:54,Groundhog Day (1993),Comedy|Fantasy|Romance
432,1265,4.0,2000-05-07 03:28:33,Groundhog Day (1993),Comedy|Fantasy|Romance
435,1265,4.0,2000-11-17 01:03:11,Groundhog Day (1993),Comedy|Fantasy|Romance
443,1265,4.0,1999-01-01 20:29:28,Groundhog Day (1993),Comedy|Fantasy|Romance
451,1265,4.0,2005-10-28 04:18:29,Groundhog Day (1993),Comedy|Fantasy|Romance
455,1265,5.0,2005-01-31 17:49:50,Groundhog Day (1993),Comedy|Fantasy|Romance
458,1265,3.5,2004-11-13 08:45:26,Groundhog Day (1993),Comedy|Fantasy|Romance
